"ONTOLOGY","ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count"
"BP","GO:0048630","skeletal muscle tissue growth","4/493","12/18986",0.333333333333333,12.8370520622042,6.69699243255277,0.000188348559575641,0.0102458344897314,0.0084723682428979,"ACTN3/MSTN/TLL2/CHRNA1",4
"BP","GO:0015837","amine transport","10/493","96/18986",0.104166666666667,4.01157876943881,4.8299089070938,0.000194798960122115,0.0102458344897314,0.0084723682428979,"SNCG/SLC43A2/GDNF/SLC17A8/SLC18A3/SYT4/CRH/TH/CHGA/SLC18A2",10
"BP","GO:0045666","positive regulation of neuron differentiation","10/493","96/18986",0.104166666666667,4.01157876943881,4.8299089070938,0.000194798960122115,0.0102458344897314,0.0084723682428979,"ETV5/NEUROD1/NGF/FEZF2/BRINP1/NEUROG3/RNF112/SH3GL3/PCP4/ATOH1",10
"BP","GO:0031641","regulation of myelination","7/493","47/18986",0.148936170212766,5.73570411289974,5.30737827400208,0.000195135808527684,0.0102458344897314,0.0084723682428979,"TENM4/HES5/LGI4/TNFRSF1B/ZNF488/EGR2/NKX6-2",7
"BP","GO:0061337","cardiac conduction","10/493","97/18986",0.103092783505155,3.97022228727965,4.78845501600762,0.000212242877169823,0.0109861258639047,0.00908452151702339,"SCN4B/HRC/ATP2A3/CACNA1G/KCNJ2/SLC8A3/CACNA1D/RYR2/ATP2B2/ISL1",10
"BP","GO:0048167","regulation of synaptic plasticity","16/493","220/18986",0.0727272727272727,2.80081135902637,4.3865065417414,0.000214530230077856,0.0109861258639047,0.00908452151702339,"MECP2/CALB1/ADCY1/CYP46A1/SHANK2/CAMK2A/NPAS4/SLC18A3/SYT4/SLC8A3/CRH/EGR2/NEURL1/SORCS3/CBLN1/SHISA9",16
"BP","GO:0031960","response to corticosteroid","13/493","156/18986",0.0833333333333333,3.20926301555105,4.52386500650887,0.000222150675827839,0.0109861258639047,0.00908452151702339,"CDKN1A/SLIT2/SDC1/TYMS/MSTN/NPAS4/FOSB/GHR/CRH/SSTR3/ISL1/GAD2/TH",13
"BP","GO:0071456","cellular response to hypoxia","13/493","156/18986",0.0833333333333333,3.20926301555105,4.52386500650887,0.000222150675827839,0.0109861258639047,0.00908452151702339,"BRIP1/MDM2/NDNF/STC2/MSTN/PMAIP1/EPAS1/SCN2A/SLC8A3/TWIST1/KCNK2/GAD2/TERT",13
"BP","GO:0097530","granulocyte migration","13/493","156/18986",0.0833333333333333,3.20926301555105,4.52386500650887,0.000222150675827839,0.0109861258639047,0.00908452151702339,"CXCL5/SLIT2/CXCL3/CXCL1/CXCL6/MSTN/CXCL8/CXCL2/CCL2/PTGER4/PRTN3/IL34/CXCL10",13
"BP","GO:0071453","cellular response to oxygen levels","14/493","178/18986",0.0786516853932584,3.02896734052009,4.44057106856283,0.000236059385921049,0.0115397766473818,0.00954234008907712,"BRIP1/MDM2/NDNF/FAS/STC2/MSTN/PMAIP1/EPAS1/SCN2A/SLC8A3/TWIST1/KCNK2/GAD2/TERT",14
"BP","GO:0015850","organic hydroxy compound transport","19/493","292/18986",0.0650684931506849,2.50586290255356,4.23399963771746,0.00024222286083462,0.0117065207628368,0.0096802222254601,"MECP2/SNCG/POMC/ABCA12/SLC16A3/GDNF/ABCA13/MYB/ITGB3/SLC18A3/SYT4/CD36/MSR1/CRH/SLC51B/SLCO2B1/CHGA/ABCA4/SLC18A2",19
"BP","GO:0051588","regulation of neurotransmitter transport","10/493","99/18986",0.101010101010101,3.89001577642551,4.70718639944293,0.000251082560688919,0.0119122276574435,0.00985032301744124,"SNCG/SV2C/GDNF/SLC17A8/DYSF/ITGB3/CAMK2A/SLC18A3/SYT4/SYT5",10
"BP","GO:0050731","positive regulation of peptidyl-tyrosine phosphorylation","11/493","118/18986",0.0932203389830508,3.59002303434524,4.60793953740256,0.000254221340120848,0.0119122276574435,0.00985032301744124,"KITLG/HES5/NRG1/GREM1/EFNA1/ITGB3/GHR/CD36/IL34/IL15/DOK7",11
"BP","GO:0050432","catecholamine secretion","7/493","49/18986",0.142857142857143,5.50159374094465,5.15150142470871,0.000254881899089433,0.0119122276574435,0.00985032301744124,"MECP2/SNCG/GDNF/SYT4/CRH/CHGA/SLC18A2",7
"BP","GO:0007369","gastrulation","15/493","202/18986",0.0742574257425743,2.85973932078806,4.33869173008462,0.000267893650934067,0.0123842575806803,0.0102406486014956,"DUSP4/COL12A1/MMP2/WNT8B/GPC3/TENM4/NR4A3/LEF1/MBP/ITGB3/WNT3A/TAL1/TBX6/FOXC2/LAMA3",15
"BP","GO:0006816","calcium ion transport","25/493","445/18986",0.0561797752808989,2.16354810037149,4.05529867304524,0.000272427148733143,0.0124584157372264,0.0103019706159302,"EDNRB/STC2/PLCH2/HRC/PLP1/ATP2A3/CACNA1G/ITGB3/CAMK2A/CCL2/TRPC3/WNT3A/CACNA1E/SLC8A3/RRAD/CACNA1D/CRH/RYR2/ATP2B2/CHRNA9/TRPA1/VDR/CNGA3/CXCL10/F2RL3",25
"BP","GO:0021953","central nervous system neuron differentiation","15/493","203/18986",0.0738916256157636,2.84565193497137,4.31658619618099,0.000282532009737965,0.0127537601151022,0.0105461934101146,"SLIT2/DCC/NDNF/HES5/ELAVL4/POU4F1/WNT3A/FEZF2/BRINP1/PLXNA4/TAL1/ISL1/CBLN1/NPY/DBX1",15
"BP","GO:0072006","nephron development","13/493","160/18986",0.08125,3.12903144016227,4.41558362958249,0.000284882955780557,0.0127537601151022,0.0105461934101146,"SULF2/CALB1/EGR1/EDNRB/ACTA2/GPC3/HES5/GDNF/GREM1/CD34/ITGB3/FOXC2/WNT4",13
"BP","GO:0002009","morphogenesis of an epithelium","27/493","500/18986",0.054,2.07960243407708,3.99440832703696,0.000295075312188542,0.0130724510701862,0.0108097216888368,"SLIT2/PLXNB2/GREB1/HGF/MMP2/GPC3/CA2/HES5/TMEFF2/GDNF/ASTN2/LEF1/GREM1/GRHL3/MSX2/ITGB3/RASIP1/WNT3A/FOXE1/RYR2/TWIST1/TBX6/FOXC2/VDR/CXCL10/WNT4/AJAP1",27
"BP","GO:0007389","pattern specification process","26/493","476/18986",0.0546218487394958,2.10355054800825,3.98123279887247,0.000319283098813303,0.0139990826727111,0.0115759612928404,"MLLT3/WNT8B/GPC3/HES5/NEUROD1/GDNF/LEF1/GREM1/CIMAP3/GRHL3/HES3/MSX2/WNT3A/MFNG/FEZF2/OSR2/EGR2/GREM2/TLL2/BHLHE41/ISL1/TBX6/DSCAML1/SP8/FOXC2/DBX1",26
"BP","GO:0048511","rhythmic process","19/493","299/18986",0.0635451505016722,2.4471972158717,4.11830583559061,0.00032630314476625,0.01416089055807,0.0117097616183033,"SLIT2/TYMS/EGR1/DTL/MMP2/KLF10/PTPRN/MSTN/ADCY1/CA12/EGR3/CRH/TWIST1/BHLHE41/TH/PROK2/PIWIL2/AFP/TPH1",19
"BP","GO:0036294","cellular response to decreased oxygen levels","13/493","163/18986",0.0797546012269939,3.07144190445376,4.33657851908898,0.000341335142938468,0.0146318149493199,0.0120991730284945,"BRIP1/MDM2/NDNF/STC2/MSTN/PMAIP1/EPAS1/SCN2A/SLC8A3/TWIST1/KCNK2/GAD2/TERT",13
"BP","GO:0010975","regulation of neuron projection development","25/493","452/18986",0.0553097345132743,2.13004182448078,3.9701254611669,0.000344035150466021,0.0146318149493199,0.0120991730284945,"SLIT2/DCC/PLXNB2/MDM2/TANC2/SLITRK1/NDNF/STMN2/MFSD2A/ELAVL4/LRRC7/SEMA6D/EFNA1/CSMD3/RTN4RL1/CHODL/FUT9/WNT3A/FEZF2/ZNF365/PLXNA4/NEUROG3/TBX6/MCF2/MUSK",25
"BP","GO:0019730","antimicrobial humoral response","14/493","185/18986",0.0756756756756757,2.91435776547338,4.27212124159347,0.000350749079272167,0.0147696617242032,0.0122131597066004,"CXCL5/CXCL3/CXCL1/POMC/CXCL6/CXCL8/CXCL2/AZU1/CCL2/TF/PRTN3/CXCL10/TAC1/NPY",14
"BP","GO:0001823","mesonephros development","10/493","105/18986",0.0952380952380952,3.66772916062977,4.47557629564519,0.000404978144139335,0.0167311556309852,0.013835135808314,"CALB1/SLIT2/SDC1/GPC3/GDNF/GREM1/EPCAM/OSR2/FOXC2/WNT4",10
"BP","GO:0008207","C21-steroid hormone metabolic process","6/493","38/18986",0.157894736842105,6.08070887157041,5.11869786854582,0.000405198455206083,0.0167311556309852,0.013835135808314,"EGR1/EDNRB/CYP46A1/DHRS2/WNT4/AFP",6
"BP","GO:0008625","extrinsic apoptotic signaling pathway via death domain receptors","9/493","87/18986",0.103448275862069,3.98391270895992,4.55461218337595,0.000425216601916248,0.0173889058456712,0.0143790350911152,"ATF3/FAS/HGF/PIDD1/NGF/PMAIP1/TNFRSF10A/SCRT2/TMC8",9
"BP","GO:0042310","vasoconstriction","9/493","88/18986",0.102272727272727,3.93864097363083,4.51133438830435,0.000462979429068244,0.0187528715412118,0.0155069100001704,"EDNRB/ACTA2/MMP2/SVEP1/HRH2/ADRA1D/HTR1D/GRIP2/COMP",9
"BP","GO:0035633","maintenance of blood-brain barrier","6/493","39/18986",0.153846153846154,5.92479325947886,5.02660958728549,0.000468492654155486,0.0187971628124838,0.0155435348315142,"MFSD2A/LAMA2/MBP/CDH5/ESAM/CLDN3",6
"BP","GO:0006959","humoral immune response","19/493","310/18986",0.0612903225806452,2.36036118563109,3.94292232669693,0.000509814061230496,0.0201987410844835,0.0167025119020034,"CXCL5/CXCL3/MASP1/CXCL1/POMC/CXCL6/EXO1/SVEP1/CXCL8/CXCL2/AZU1/CCL2/TF/PRTN3/CXCL10/TAC1/NPY/C1R/EBI3",19
"BP","GO:0003231","cardiac ventricle development","11/493","128/18986",0.0859375,3.30955248478702,4.2806535562521,0.000512923592081875,0.0201987410844835,0.0167025119020034,"SLIT2/MDM2/PRDM1/NRG1/POU4F1/ADAMTS19/RYR2/KCNK2/ISL1/NPY2R/FOXC2",11
"BP","GO:0035176","social behavior","7/493","55/18986",0.127272727272727,4.90141987829614,4.7308843876466,0.000526708421805032,0.0205512928251083,0.0169940399541343,"MECP2/SHANK2/NPAS4/BRINP1/NRXN3/SHANK1/TH",7
"BP","GO:0071621","granulocyte chemotaxis","11/493","129/18986",0.0852713178294574,3.28389703916851,4.24971838434473,0.00054791996543712,0.021184578300037,0.0175177091342145,"CXCL5/SLIT2/CXCL3/CXCL1/CXCL6/MSTN/CXCL8/CXCL2/CCL2/IL34/CXCL10",11
"BP","GO:0050867","positive regulation of cell activation","22/493","391/18986",0.0562659846547315,2.16686812303191,3.80659908321181,0.000611526049250714,0.0234308134005701,0.0193751401663977,"INPP5D/KITLG/CDKN1A/LGALS1/ACTA2/TNFSF9/TMIGD2/NR4A3/LEF1/SVEP1/MYB/CCL2/EGR3/WNT3A/CD70/SOCS1/PIK3R6/HLA-DOA/DOCK8/IL15/CD5/EBI3",22
"BP","GO:0072210","metanephric nephron development","6/493","41/18986",0.146341463414634,5.63577895413843,4.85168301657285,0.000617991922666435,0.0234671397062531,0.0194051786995165,"EGR1/HES5/GDNF/GREM1/CD34/WNT4",6
"BP","GO:0060485","mesenchyme development","20/493","341/18986",0.0586510263929619,2.25871883792449,3.829568154823,0.000639698910544617,0.0240764554561615,0.0199090271087989,"KITLG/MDM2/EDNRB/ACTG2/ADAMTS5/ACTA2/S100A4/HGF/GDNF/NRG1/LEF1/GREM1/SEMA6D/EFNA1/MSX2/WNT3A/TWIST1/ISL1/FOXC2/WNT4",20
"BP","GO:0051703","biological process involved in intraspecies interaction between organisms","7/493","57/18986",0.12280701754386,4.72944023344365,4.60407425620101,0.000656337201611625,0.0243844110969443,0.0201636782642323,"MECP2/SHANK2/NPAS4/BRINP1/NRXN3/SHANK1/TH",7
"BP","GO:0072073","kidney epithelium development","12/493","153/18986",0.0784313725490196,3.02048283816569,4.09700226150836,0.000663351110673684,0.0243844110969443,0.0201636782642323,"CALB1/SLIT2/SDC1/EDNRB/GPC3/HES5/GDNF/GREM1/CD34/EPCAM/FOXC2/WNT4",12
"BP","GO:0010977","negative regulation of neuron projection development","11/493","132/18986",0.0833333333333333,3.20926301555105,4.15870114563759,0.000665081515928883,0.0243844110969443,0.0201636782642323,"SLIT2/DCC/MDM2/STMN2/SEMA6D/EFNA1/RTN4RL1/WNT3A/ZNF365/TBX6/MCF2",11
"BP","GO:0035296","regulation of tube diameter","12/493","154/18986",0.0779220779220779,3.00086931324254,4.07057664816393,0.000702887627478495,0.0251291702178621,0.0207795259563843,"EDNRB/ACTA2/MMP2/KCNMA1/SVEP1/HRH2/ADRA1D/NPR1/FOXC2/HTR1D/GRIP2/COMP",12
"BP","GO:0097746","blood vessel diameter maintenance","12/493","154/18986",0.0779220779220779,3.00086931324254,4.07057664816393,0.000702887627478495,0.0251291702178621,0.0207795259563843,"EDNRB/ACTA2/MMP2/KCNMA1/SVEP1/HRH2/ADRA1D/NPR1/FOXC2/HTR1D/GRIP2/COMP",12
"BP","GO:0007416","synapse assembly","17/493","269/18986",0.0631970260223048,2.4337905396744,3.8669522193883,0.000703876708912651,0.0251291702178621,0.0207795259563843,"MECP2/CYFIP2/PLXNB2/SLITRK1/GABRE/CLSTN2/POU4F1/SHANK2/CBLN2/NPAS4/WNT3A/SRPX2/PLXNA4/NEURL1/ADGRF1/CBLN1/MUSK",17
"BP","GO:0050806","positive regulation of synaptic transmission","13/493","176/18986",0.0738636363636364,2.84457403651116,4.01405300572741,0.000709029020960136,0.0251291702178621,0.0207795259563843,"MECP2/CALB1/CA2/LGI1/LAMA2/CLSTN2/ADCY1/CYP46A1/SHANK2/CCL2/SLC18A3/SLC8A3/CRH",13
"BP","GO:0007218","neuropeptide signaling pathway","10/493","113/18986",0.0884955752212389,3.40806691916925,4.19191414219368,0.000725279940971582,0.0254481561036149,0.0210432981158012,"GPR37/POMC/NXPH2/SSTR3/NPY2R/KISS1R/SORCS3/PROK2/TAC1/NPY",10
"BP","GO:0061005","cell differentiation involved in kidney development","7/493","58/18986",0.120689655172414,4.64789816045324,4.54286063870133,0.000729996483574188,0.0254481561036149,0.0210432981158012,"EDNRB/ACTA2/GDNF/GREM1/CD34/FOXC2/WNT4",7
"BP","GO:0035150","regulation of tube size","12/493","155/18986",0.0774193548387097,2.98150886606033,4.04436415707001,0.000744377908662692,0.0257385304515645,0.0212834111496967,"EDNRB/ACTA2/MMP2/KCNMA1/SVEP1/HRH2/ADRA1D/NPR1/FOXC2/HTR1D/GRIP2/COMP",12
"BP","GO:0007519","skeletal muscle tissue development","13/493","178/18986",0.0730337078651685,2.81261253048294,3.9670597947199,0.00078788418744172,0.0270231568483035,0.0223456797134362,"EGR1/ATF3/ACTN3/MSTN/PAX7/WNT3A/PAX5/POPDC3/EGR2/TLL2/CHRNA1/NEURL1/TWIST1",13
"BP","GO:0070588","calcium ion transmembrane transport","20/493","348/18986",0.0574712643678161,2.21328483831107,3.72973361152312,0.000822723516355724,0.0279923449204872,0.0231471096264798,"EDNRB/PLCH2/HRC/PLP1/ATP2A3/CACNA1G/ITGB3/TRPC3/WNT3A/CACNA1E/SLC8A3/RRAD/CACNA1D/RYR2/ATP2B2/CHRNA9/TRPA1/CNGA3/CXCL10/F2RL3",20
"BP","GO:0061844","antimicrobial humoral immune response mediated by antimicrobial peptide","11/493","136/18986",0.0808823529411765,3.11487292685837,4.04131897669982,0.000853061905904273,0.0286397479790429,0.0236824527573062,"CXCL5/CXCL3/CXCL1/POMC/CXCL6/CXCL8/CXCL2/CCL2/CXCL10/TAC1/NPY",11
"BP","GO:0043954","cellular component maintenance","8/493","77/18986",0.103896103896104,4.00115908432339,4.30849084203999,0.000855219372992815,0.0286397479790429,0.0236824527573062,"SHANK2/CBLN2/ITGB3/SHANK1/PRTN3/PLXNA4/CBLN1/CLDN3",8
"BP","GO:0042552","myelination","12/493","158/18986",0.0759493670886076,2.92489793822374,3.96697288073761,0.000881329732735969,0.02928355744786,0.024214824318017,"TENM4/HES5/LGI4/PLP1/TNFRSF1B/ZNF488/MBP/SCN2A/SLC8A3/EGR2/NKX6-2/MAL2",12
"BP","GO:0003002","regionalization","23/493","430/18986",0.0534883720930233,2.05989905184207,3.62979104659153,0.000923207985534236,0.030378094016263,0.0251199059755553,"MLLT3/WNT8B/GPC3/HES5/NEUROD1/GDNF/LEF1/GREM1/CIMAP3/HES3/MSX2/WNT3A/FEZF2/EGR2/GREM2/TLL2/BHLHE41/ISL1/TBX6/DSCAML1/SP8/FOXC2/DBX1",23
"BP","GO:0007612","learning","12/493","159/18986",0.0754716981132075,2.90650235370661,3.94158069486361,0.000931402989905693,0.030378094016263,0.0251199059755553,"MECP2/ELAVL4/TAFA2/CLSTN2/SHANK2/NPAS4/SLC8A3/NRXN3/SHANK1/CRH/TH/SORCS3",12
"BP","GO:0071695","anatomical structure maturation","17/493","276/18986",0.0615942028985507,2.37206396801599,3.74901417281306,0.000935699580562063,0.030378094016263,0.0251199059755553,"MECP2/CDKN1A/TYMS/EDNRB/MMP2/ACTN3/HES5/PTPRN/LGI4/GREM1/EPAS1/MSX2/CDH5/TAL1/TBX6/IL15/VSX1",17
"BP","GO:0033002","muscle cell proliferation","16/493","252/18986",0.0634920634920635,2.44515277375318,3.77071621714753,0.00095199470403629,0.0306729808808056,0.0253637504480482,"CDKN1A/MDM2/HGF/MMP2/TENM4/HES5/NRG1/MSTN/NR4A3/MYB/ITGB3/CCN3/NPR1/KCNK2/FOXC2/TERT",16
"BP","GO:0072012","glomerulus vasculature development","5/493","30/18986",0.166666666666667,6.4185260311021,4.84946151322603,0.000963533047416809,0.0308113236892007,0.0254781473005109,"EGR1/ACTA2/CD34/ITGB3/FOXC2",5
"BP","GO:0007272","ensheathment of neurons","12/493","160/18986",0.075,2.88833671399594,3.9163858852289,0.000983823533213135,0.0309940850870775,0.025629274264835,"TENM4/HES5/LGI4/PLP1/TNFRSF1B/ZNF488/MBP/SCN2A/SLC8A3/EGR2/NKX6-2/MAL2",12
"BP","GO:0008366","axon ensheathment","12/493","160/18986",0.075,2.88833671399594,3.9163858852289,0.000983823533213135,0.0309940850870775,0.025629274264835,"TENM4/HES5/LGI4/PLP1/TNFRSF1B/ZNF488/MBP/SCN2A/SLC8A3/EGR2/NKX6-2/MAL2",12
"BP","GO:0034762","regulation of transmembrane transport","25/493","487/18986",0.0513347022587269,1.97695873647909,3.56608467346813,0.00100944058646811,0.0315672853988886,0.0261032585092101,"KCNJ6/LRRC55/CNIH2/GPC3/CA2/SCN4B/SLC43A2/SLC17A8/HRC/CHRM3/PLP1/NR4A3/KCNJ12/ITGB3/KCNJ2/CCL2/TRPC3/SHANK1/RRAD/CACNA1D/CRH/RYR2/CXCL10/TERT/F2RL3",25
"BP","GO:0003176","aortic valve development","6/493","45/18986",0.133333333333333,5.13482082488168,4.53405282128754,0.00102574168454913,0.031842915214507,0.0263311791631091,"SLIT2/ADAMTS5/TNFRSF1B/EFNA1/ADAMTS19/TWIST1",6
"BP","GO:0003179","heart valve morphogenesis","7/493","62/18986",0.112903225806452,4.34803376300465,4.3112606436091,0.00109243021568524,0.0332159173425845,0.02746652637558,"SLIT2/MDM2/ADAMTS5/ADAMTS9/EFNA1/ADAMTS19/TWIST1",7
"BP","GO:1905517","macrophage migration","7/493","62/18986",0.112903225806452,4.34803376300465,4.3112606436091,0.00109243021568524,0.0332159173425845,0.02746652637558,"EDNRB/MMP2/MSTN/AZU1/CCL2/IL34/TAFA4",7
"BP","GO:0050730","regulation of peptidyl-tyrosine phosphorylation","12/493","162/18986",0.0740740740740741,2.85267823604538,3.86657666381595,0.00109604633079792,0.0332159173425845,0.02746652637558,"KITLG/HES5/NRG1/GREM1/EFNA1/ITGB3/GHR/CD36/IL34/SOCS1/IL15/DOK7",12
"BP","GO:0014032","neural crest cell development","8/493","80/18986",0.1,3.85111561866126,4.17239168719662,0.00110120958036784,0.0332159173425845,0.02746652637558,"KITLG/EDNRB/GDNF/NRG1/SEMA6D/TWIST1/ISL1/FOXC2",8
"BP","GO:0003338","metanephros morphogenesis","5/493","31/18986",0.161290322580645,6.21147680429235,4.74138080519128,0.00112459335570809,0.0336823629706092,0.0278522342581225,"CALB1/HES5/GDNF/GREM1/WNT4",5
"BP","GO:0010721","negative regulation of cell development","17/493","281/18986",0.0604982206405694,2.32985642410112,3.6669427937838,0.0011386227117038,0.0338640726774564,0.0280024915701318,"MECP2/INPP5D/DCC/EDNRB/LGALS1/S1PR3/HES5/SEMA6D/WNT3A/SYT4/BRINP1/SOCS1/TBX6/NKX6-2/MCF2/FGL2/ATOH1",17
"BP","GO:0006836","neurotransmitter transport","14/493","209/18986",0.0669856459330144,2.57969467278745,3.74936973162956,0.00116980030062048,0.034404853723156,0.0284496680458535,"SNCG/SV2C/ICA1/GDNF/SLC17A8/DYSF/ITGB3/CAMK2A/SLC18A3/SYT4/TH/STX11/SYT5/SLC18A2",14
"BP","GO:0001657","ureteric bud development","9/493","100/18986",0.09,3.46600405679513,4.03690816274902,0.0011729846672602,0.034404853723156,0.0284496680458535,"CALB1/SLIT2/SDC1/GPC3/GDNF/GREM1/EPCAM/FOXC2/WNT4",9
"BP","GO:0003229","ventricular cardiac muscle tissue development","7/493","63/18986",0.111111111111111,4.27901735406806,4.25641603625829,0.00120199398782116,0.0350142495219412,0.0289535826482373,"MECP2/ADAMTS9/NRG1/POU4F1/RYR2/ISL1/FOXC2",7
"BP","GO:0072163","mesonephric epithelium development","9/493","101/18986",0.0891089108910891,3.43168718494567,4.000690674659,0.00125880554804964,0.0359545127801516,0.0297310943850128,"CALB1/SLIT2/SDC1/GPC3/GDNF/GREM1/EPCAM/FOXC2/WNT4",9
"BP","GO:0072164","mesonephric tubule development","9/493","101/18986",0.0891089108910891,3.43168718494567,4.000690674659,0.00125880554804964,0.0359545127801516,0.0297310943850128,"CALB1/SLIT2/SDC1/GPC3/GDNF/GREM1/EPCAM/FOXC2/WNT4",9
"BP","GO:0031643","positive regulation of myelination","4/493","19/18986",0.210526315789474,8.10761182876054,5.0608825127769,0.00127654160117632,0.0359545127801516,0.0297310943850128,"TENM4/TNFRSF1B/ZNF488/EGR2",4
"BP","GO:0048486","parasympathetic nervous system development","4/493","19/18986",0.210526315789474,8.10761182876054,5.0608825127769,0.00127654160117632,0.0359545127801516,0.0297310943850128,"ACKR3/GDNF/EGR2/PLXNA4",4
"BP","GO:0061098","positive regulation of protein tyrosine kinase activity","4/493","19/18986",0.210526315789474,8.10761182876054,5.0608825127769,0.00127654160117632,0.0359545127801516,0.0297310943850128,"GREM1/EFNA1/IL34/DOK7",4
"BP","GO:0007271","synaptic transmission, cholinergic","5/493","32/18986",0.15625,6.01736815415822,4.63794501455522,0.00130475362244054,0.0360332282872702,0.0297961849116462,"LYPD1/LAMA2/CHRM3/SLC18A3/CHRNA1",5
"BP","GO:0061437","renal system vasculature development","5/493","32/18986",0.15625,6.01736815415822,4.63794501455522,0.00130475362244054,0.0360332282872702,0.0297961849116462,"EGR1/ACTA2/CD34/ITGB3/FOXC2",5
"BP","GO:0061440","kidney vasculature development","5/493","32/18986",0.15625,6.01736815415822,4.63794501455522,0.00130475362244054,0.0360332282872702,0.0297961849116462,"EGR1/ACTA2/CD34/ITGB3/FOXC2",5
"BP","GO:0002763","positive regulation of myeloid leukocyte differentiation","7/493","64/18986",0.109375,4.21215770791075,4.20270012796903,0.00131998065568643,0.0362185659911895,0.0299494422454897,"KITLG/KLF10/POU4F1/LEF1/OCSTAMP/IL34/CD101",7
"BP","GO:0048640","negative regulation of developmental growth","9/493","102/18986",0.0882352941176471,3.3980431929364,3.96492673558171,0.0013496201803419,0.0367944527371417,0.0304256479252516,"MECP2/CDKN1A/DCC/STC2/MSTN/SEMA6D/WNT3A/TLL2/KCNK2",9
"BP","GO:1902105","regulation of leukocyte differentiation","19/493","337/18986",0.056379821958457,2.17125212921555,3.54211490055602,0.00137488909343019,0.0372446070978255,0.0307978844193783,"INPP5D/KITLG/LGALS1/FANCA/TNFSF9/KLF10/PRDM1/POU4F1/LEF1/EGR3/OCSTAMP/TAL1/IL34/SOCS1/PIK3R6/HLA-DOA/CD101/IL15/FGL2",19
"BP","GO:0051952","regulation of amine transport","8/493","83/18986",0.0963855421686747,3.71191866858916,4.04273631167329,0.00140065575868593,0.0377024616562739,0.0311764882729494,"SNCG/SLC43A2/GDNF/SLC17A8/SLC18A3/SYT4/CRH/CHGA",8
"BP","GO:0051937","catecholamine transport","7/493","65/18986",0.107692307692308,4.1473552816352,4.1500705626404,0.00144682893424641,0.03870039910283,0.0320016912897533,"MECP2/SNCG/GDNF/SYT4/CRH/CHGA/SLC18A2",7
"BP","GO:0031640","killing of cells of another organism","10/493","124/18986",0.0806451612903226,3.10573840214618,3.84101908670603,0.00148137503618418,0.0391322237819338,0.0323587708132812,"CXCL3/CXCL1/POMC/CXCL6/CXCL8/CXCL2/AZU1/CXCL10/CHGA/TAC1",10
"BP","GO:0141061","disruption of cell in another organism","10/493","124/18986",0.0806451612903226,3.10573840214618,3.84101908670603,0.00148137503618418,0.0391322237819338,0.0323587708132812,"CXCL3/CXCL1/POMC/CXCL6/CXCL8/CXCL2/AZU1/CXCL10/CHGA/TAC1",10
"BP","GO:0051961","negative regulation of nervous system development","11/493","146/18986",0.0753424657534247,2.90152546611465,3.76585158602246,0.00152205896853737,0.0397157663839895,0.0328413071859886,"MECP2/DCC/HES5/SEMA6D/WNT3A/SYT4/BRINP1/NKX6-2/MCF2/CBLN1/ATOH1",11
"BP","GO:0016358","dendrite development","15/493","239/18986",0.0627615062761506,2.4170181707079,3.59942853819058,0.00152214199872802,0.0397157663839895,0.0328413071859886,"MECP2/GPR37/DCC/TANC2/MFSD2A/ELAVL4/EFNA1/CSMD3/CAMK2A/FEZF2/SHANK1/ZNF365/NEUROG3/NEURL1/MCF2",15
"BP","GO:0000076","DNA replication checkpoint signaling","4/493","20/18986",0.2,7.70223123732252,4.89634045573912,0.00156321704385088,0.04053879321645,0.0335218751187792,"CLSPN/CDC6/CDC45/TICRR",4
"BP","GO:0060538","skeletal muscle organ development","13/493","192/18986",0.0677083333333333,2.60752620013523,3.65530936071883,0.00157316157710375,0.0405494314389228,0.0335306719560041,"EGR1/ATF3/ACTN3/MSTN/PAX7/WNT3A/PAX5/POPDC3/EGR2/TLL2/CHRNA1/NEURL1/TWIST1",13
"BP","GO:0035850","epithelial cell differentiation involved in kidney development","6/493","49/18986",0.122448979591837,4.71565177795256,4.252090821467,0.00161388756318488,0.0411009808756005,0.033986752906402,"EDNRB/ACTA2/GDNF/GREM1/CD34/FOXC2",6
"BP","GO:1905314","semi-lunar valve development","6/493","49/18986",0.122448979591837,4.71565177795256,4.252090821467,0.00161388756318488,0.0411009808756005,0.033986752906402,"SLIT2/ADAMTS5/TNFRSF1B/EFNA1/ADAMTS19/TWIST1",6
"BP","GO:0030593","neutrophil chemotaxis","8/493","85/18986",0.0941176470588235,3.62457940579883,3.95960500092508,0.00163383958999496,0.0412037588903447,0.0340717409265637,"CXCL5/SLIT2/CXCL3/CXCL1/CXCL6/CXCL8/CXCL2/CXCL10",8
"BP","GO:0048880","sensory system development","22/493","422/18986",0.0521327014218009,2.00769060688502,3.41800529748043,0.00163729961261892,0.0412037588903447,0.0340717409265637,"CALB1/CRYBA1/ADAMTS9/MFSD2A/CRB1/PRDM1/HES5/NEUROD1/SLC17A8/POU4F1/GRHL3/NEUROD4/PLAAT1/OSR2/ATP2B2/TWIST1/ISL1/TH/OLFM3/FOXC2/VSX1/CRYGC",22
