"ID","Description","setSize","enrichmentScore","NES","pvalue","p.adjust","qvalue","rank","leading_edge","core_enrichment","leadingGeneSymbols"
"GO:0061564","axon development",310,0.416106472721064,1.8562757136849,8.87517167263707e-07,2.49607312631681e-05,1.75820661445507e-05,1734,"tags=38%, list=21%, signal=31%","13640/16774/243743/19649/269116/56177/18131/320027/19699/16779/384569/14725/17390/432530/16971/18124/11816/18845/15530/18844/12767/107934/56320/17754/77630/12305/16574/13176/171171/240057/14183/58235/17967/12801/18128/76884/107448/18187/140570/13138/19280/235611/22241/75409/13866/14634/11603/14824/20358/20266/14472/19271/18032/17755/16776/360213/210801/20356/13639/226519/192176/230676/14268/20357/21808/22084/11820/12286/381921/54003/11426/18846/11444/13642/12558/19091/269878/12168/217692/21923/18186/54004/17986/16870/13845/75770/244058/94185/13641/11803/12552/93840/52666/18992/237847/56386/13728/19268/22772/22418/93691/70083/18213/22253/21960/270058/230103/268902/75788/170758/228357/239250/19283/319974/328572/11785/20354/13617/230857","Efna5/Lama3/Plxna4/Robo3/Nfasc/Olfm1/Notch3/Fstl4/Reln/Lamb2/Nova2/Lrp2/Mmp2/Adcy1/Lrp1/Nr4a3/Apoe/Plxna2/Hspg2/Plxna1/Cxcr4/Celsr3/Dbn1/Map1a/Prdm8/Ddr1/Kif5c/Dcc/Ntng2/Syngap1/Fgfr2/Nectin1/Ncam1/Cnr1/Notch1/Cyfip2/Unc5a/Nrp2/Plxnb2/Dag1/Ptprs/Plxnb1/Ulk1/Slitrk5/Erbb2/Gli3/Agrn/Grn/Sema6a/Scn1b/Gbx2/Ptprj/Nfix/Map1b/Lama5/Trim46/Unc5d/Sema5a/Efna4/Lamc1/Flna/Szt2/Fn1/Sema5b/Tgfb2/Tsc2/App/Cacna1a/Taok2/Nell2/Macf1/Plxna3/Chrnb2/Efnb2/Cdh2/Prkg1/Megf8/Bmpr2/Sipa1l1/Tnc/Nrp1/Diaph2/Ndp/Lhx2/Ephb3/Brsk2/Rgma/Tnfrsf21/Efnb1/Aplp1/Cdh11/Vangl2/Arhgef25/Pou3f2/Rtn4rl1/B4galt6/Mark2/Ptprf/Zic2/Wnt5a/Klf7/Metrn/Ntrk3/Unc5c/Tnr/Map1s/Npr2/Robo2/Smurf1/Rac3/Lrp4/Slitrk6/Ptprz1/Auts2/Ep300/Apbb1/Sema4d/Ednra/Ece1"
"GO:0000028","ribosomal small subunit assembly",16,-0.737033284501105,-2.66795682294047,8.98197120407215e-07,2.51051639580486e-05,1.76838029553857e-05,1010,"tags=75%, list=12%, signal=66%","20054/22596/20104/54127/16785/20103/105244208/57294/20085/14109/75617/20044","Rps15/Xrcc5/Rps6/Rps28/Rpsa/Rps5/Rps6-ps4/Rps27/Rps19/Fau/Rps25/Rps14"
"GO:0006954","inflammatory response",299,0.419667769814568,1.8746464608056,9.04749974074511e-07,2.51331771939226e-05,1.77035351723976e-05,1825,"tags=36%, list=22%, signal=29%","58203/20128/15945/16859/54396/14469/55932/16145/24110/15040/12268/15944/21803/20312/20306/11622/11898/240873/12977/66259/21825/26362/229898/20296/11689/12759/432530/16971/11816/74637/333654/109934/12606/20821/13601/12801/18128/15368/216850/11539/76527/19261/22040/12364/19106/70110/106763/18129/18034/16177/269060/14824/232944/13836/12491/18032/19698/16795/242202/27060/14268/15531/217166/11820/18807/17470/239337/17079/64297/56233/27226/13649/17127/66873/27419/57261/21923/229534/17986/14609/22329/54371/13405/18406/80901/12702/12520/15184/22418/56717/11514/216963/14284/100182/263876/17874/68652/208884/216161/94091/73242/21937/73845/14069/11666/14104/66190/12475","Zbp1/Trim30a/Cxcl10/Lgals9/Irgm2/Gbp2/Gbp3/Igtp/Usp18/H2-T23/C4b/Irgm1/Tgfb1/Cx3cl1/Ccl7/Ahr/Ass1/Tnfsf18/Csf1/Camk2n1/Thbs1/Axl/Gbp5/Ccl2/Alox5/Clu/Adcy1/Lrp1/Apoe/Shpk/Ppp1r13l/Abr/Cebpa/Trim21/Ecm1/Cnr1/Notch1/Hmox1/Kdm6b/Adora1/Il34/Sirpa/Trex1/Casp12/Eif2ak2/Ifi35/Ttbk1/Notch2/Nfkb2/Il1r1/Dagla/Grn/Mark4/Epha2/Cd36/Nfix/Relb/Large1/Pde5a/Tcirg1/Fn1/Ndst1/Nr1d1/App/Pld3/Cd200/Adamts12/Cd180/Gprc5b/Hdac7/Pla2g7/Egfr/Smad3/Tril/Naglu/Brd4/Tnc/Pbxip1/Ndp/Gja1/Vcam1/Chst2/Dmd/Orm2/Cxcr6/Socs3/Cd81/Hdac5/Wnt5a/Mtor/Adcy8/Git1/Fosl2/Akna/Spata2/Myd88/Tab2/Zdhhc9/Sbno2/Trim11/Atat1/Tnfrsf1a/Ankrd42/F8/Abcd1/Fasn/Acer3/Cd14"
"GO:0043269","regulation of monoatomic ion transport",207,0.445985908284845,1.95878004739382,1.00918920262744e-06,2.76945982393759e-05,1.95077721464825e-05,975,"tags=25%, list=12%, signal=23%","15945/12291/76757/235281/21803/20312/11622/14812/14681/13483/19699/14811/170483/20296/80982/12373/11517/12767/20191/75607/12295/16453/22041/12296/12322/18854/11932/20648/16520/22393/12287/14167/12801/11539/53376/20866/15114/12010/66395/11603/16502/20266/12297/18754/16511/22318/192176/27060/17691/80708/21808/140492","Cxcl10/Cacna1g/Trdn/Scn3b/Tgfb1/Cx3cl1/Ahr/Grin2b/Gnao1/Dpp6/Reln/Grin2a/Grin3b/Ccl2/Cemip/Casq2/Adcyap1r1/Cxcr4/Ryr2/Wnk2/Cacnb1/Jak3/Trf/Cacnb2/Camk2a/Pml/Atp1b2/Snta1/Kcnj4/Wfs1/Cacna1b/Fgf12/Cnr1/Adora1/Usp2/Stim1/Hap1/B2m/Ahnak/Agrn/Kcnc1/Scn1b/Cacnb3/Prkce/Kcnh2/Vamp2/Flna/Tcirg1/Sik1/Pacsin3/Tgfb2/Kcnn2"
"GO:0051046","regulation of secretion",304,0.414249377019608,1.84898770607939,1.00916225932908e-06,2.76945982393759e-05,1.95077721464825e-05,1771,"tags=36%, list=22%, signal=29%","246728/58185/16859/12652/12290/13640/12291/30878/60531/27062/78771/21803/58226/66259/14812/14681/80976/16500/16324/11689/16971/11816/11438/20964/11981/18167/16504/67295/58869/268860/13132/109934/26875/12322/18166/22341/171180/13650/12287/12801/18128/15368/11539/238377/276952/20866/15114/384783/18627/68151/13821/14613/64051/83671/104831/18754/22318/16009/360013/27060/67847/59033/228355/217166/21808/216856/16878/12286/116838/54003/17470/214597/56458/13649/17886/224129/11444/58994/19091/94090/14389/15161/75770/14609/11419/56406/27359/20979/12048/232341/382018/93691/19276/14182/11514/216963/74772/22249/98170/15239/12361/328572/11785/56508/71764/59090/21937/68667/545156/15551","Oas2/Rsad2/Lgals9/Chga/Cacna1e/Efna5/Cacna1g/Apln/Npvf/Cadps/Mctp1/Tgfb1/Cacna1h/Camk2n1/Grin2b/Gnao1/Syt13/Kcnb1/Inhbb/Alox5/Lrp1/Apoe/Chrna4/Syn1/Atp9a/Npy2r/Kcnc3/Rab3c/Pex5l/Abat/Dab2/Abr/Pclo/Camk2a/Npy1r/Vegfc/Syt12/Rhbdf1/Cacna1b/Cnr1/Notch1/Hmox1/Adora1/Gpr68/Rasl10b/Stim1/Hap1/Irs2/Per2/Wls/Epb41l1/Gja5/Sv2a/Sytl2/Ptpn23/Prkce/Vamp2/Igfbp3/Myo18a/Tcirg1/Sncaip/Slc4a8/Madd/Nr1d1/Tgfb2/Nlgn2/Lif/Cacna1a/Rims2/Nell2/Cd200/Sidt2/Foxo1/Egfr/Myh9/Adcy5/Chrnb2/Smpd3/Prkg1/Trim9/Gab2/Hcfc1/Brsk2/Gja1/Asic1/Ncoa6/Sytl4/Syt1/Bcl2l1/Wnk1/Unc13a/Klf7/Ptprn2/Fgfr1/Adcy8/Git1/Atp13a2/Unc13b/Tmem132a/Hgs/Cask/Ep300/Apbb1/Rapgef4/C2cd2l/Midn/Tnfrsf1a/Trpm4/Kalrn/Htr1b"
"GO:0031640","killing of cells of another organism",17,0.818609415623739,2.3198274674079,1.055516644423e-06,2.86190381194452e-05,2.01589374888226e-05,207,"tags=47%, list=3%, signal=46%","15945/54396/14469/55932/16145/229900/14190/229898","Cxcl10/Irgm2/Gbp2/Gbp3/Igtp/Gbp7/Fgl2/Gbp5"
"GO:0141061","disruption of cell in another organism",17,0.818609415623739,2.3198274674079,1.055516644423e-06,2.86190381194452e-05,2.01589374888226e-05,207,"tags=47%, list=3%, signal=46%","15945/54396/14469/55932/16145/229900/14190/229898","Cxcl10/Irgm2/Gbp2/Gbp3/Igtp/Gbp7/Fgl2/Gbp5"
"GO:0002698","negative regulation of immune effector process",47,0.65596650618138,2.35992633364778,1.11354908148859e-06,3.00127990534543e-05,2.11406874493134e-05,971,"tags=45%, list=12%, signal=40%","16859/15040/69550/21803/11622/240873/14190/21354/26362/21355/235587/12519/109934/15223/16453/22724/15368/17131/14824/16362/21808","Lgals9/H2-T23/Bst2/Tgfb1/Ahr/Tnfsf18/Fgl2/Tap1/Axl/Tap2/Parp3/Cd80/Abr/Foxj1/Jak3/Zbtb7b/Hmox1/Smad7/Grn/Irf1/Tgfb2"
"GO:0032760","positive regulation of tumor necrosis factor production",49,0.658150999927316,2.40384912309078,1.13721263301192e-06,3.02899929545763e-05,2.13359398020193e-05,237,"tags=20%, list=3%, signal=20%","246730/246728/71586/16859/23961/15040/21803/21825/20296/12759","Oas1a/Oas2/Ifih1/Lgals9/Oas1b/H2-T23/Tgfb1/Thbs1/Ccl2/Clu"
"GO:1903557","positive regulation of tumor necrosis factor superfamily cytokine production",49,0.658150999927316,2.40384912309078,1.13721263301192e-06,3.02899929545763e-05,2.13359398020193e-05,237,"tags=20%, list=3%, signal=20%","246730/246728/71586/16859/23961/15040/21803/21825/20296/12759","Oas1a/Oas2/Ifih1/Lgals9/Oas1b/H2-T23/Tgfb1/Thbs1/Ccl2/Clu"
"GO:0032481","positive regulation of type I interferon production",50,0.647460431605317,2.37498109795924,1.17538026463529e-06,3.11235195220387e-05,2.19230668011385e-05,192,"tags=16%, list=2%, signal=16%","246730/246728/100038882/71586/54123/23961/80861/20846","Oas1a/Oas2/Isg15/Ifih1/Irf7/Oas1b/Dhx58/Stat1"
"GO:0008285","negative regulation of cell population proliferation",334,0.403589835060208,1.80537745634619,1.29719140725393e-06,3.41493179770104e-05,2.40544061443048e-05,1195,"tags=26%, list=15%, signal=23%","15959/667370/16859/671535/15040/30878/242608/15944/21803/208154/11622/66141/21825/20846/67991/11689/11816/433938/15530/20692/20535/14102/12519/21753/53626/12305/13132/232441/75607/15223/234593/18854/16011/193385/11835/12606/20502/14183/22724/18128/244281/15368/27206/11539/14561/12575/19106/70110/18627/50490/235611/12010/207259/22241/17131/13866/14634/20317/20481/75613/13078/12006/19271/211401/65972/242202/16009/71228/27967/18295/21858/21808/22084/11820/16878/21983/17470/214162/17127/69470/83669/13642/19091/81896/58801/12168/14766","Ifit3/Ifit3b/Lgals9/Parp10/H2-T23/Apln/Podn/Irgm1/Tgfb1/Btla/Ahr/Ifitm3/Thbs1/Stat1/Nacc2/Alox5/Apoe/Mn1/Hspg2/Sparc/Slc4a2/Fas/Cd80/Tes/Insm1/Ddr1/Dab2/Rerg/Wnk2/Foxj1/Ndrg4/Pml/Igfbp5/Ripor2/Ar/Cebpa/Slc16a2/Fgfr2/Zbtb7b/Notch1/Myo16/Hmox1/Nrk/Adora1/Gdf11/Cdkn1a/Eif2ak2/Ifi35/Per2/Nox4/Plxnb1/B2m/Zbtb7c/Ulk1/Smad7/Erbb2/Gli3/Serpinf1/Ski/Med25/Cyp1b1/Axin2/Ptprj/Mtss1/Ifi30/Pde5a/Igfbp3/Dlg5/Cherp/Ogn/Timp2/Tgfb2/Tsc2/App/Lif/Tpbg/Cd200/Kmt2a/Smad3/Tmem127/Wdr6/Efnb2/Prkg1/Ift122/Pmaip1/Bmpr2/Adgrg1"
"GO:0002703","regulation of leukocyte mediated immunity",80,0.571219099413291,2.2420566974667,1.34674502902319e-06,3.52489103550116e-05,2.48289469908139e-05,720,"tags=30%, list=9%, signal=28%","58185/16859/15040/69550/21803/11622/21354/225825/14964/21355/20296/15015/235587/12519/109934/15223/16453/15368/15042/77777/12010/16177/17131/15024","Rsad2/Lgals9/H2-T23/Bst2/Tgfb1/Ahr/Tap1/Cd226/H2-D1/Tap2/Ccl2/H2-Q4/Parp3/Cd80/Abr/Foxj1/Jak3/Hmox1/H2-T24/Ulbp1/B2m/Il1r1/Smad7/H2-T10"
"GO:0002697","regulation of immune effector process",138,0.506447281818355,2.13319204261756,1.38669776018239e-06,3.59711134040618e-05,2.53376589209381e-05,1172,"tags=32%, list=14%, signal=28%","234311/58185/16859/80861/15040/69550/21803/11622/240873/14190/21354/225825/14964/26362/21355/20296/15015/18124/235587/12519/109934/15223/16453/22724/15368/21687/22040/15042/77777/12010/16177/17131/14824/15024/12491/16362/360013/15039/21808/64297/667281/66873/14389/57261","Ddx60/Rsad2/Lgals9/Dhx58/H2-T23/Bst2/Tgfb1/Ahr/Tnfsf18/Fgl2/Tap1/Cd226/H2-D1/Axl/Tap2/Ccl2/H2-Q4/Nr4a3/Parp3/Cd80/Abr/Foxj1/Jak3/Zbtb7b/Hmox1/Tek/Trex1/H2-T24/Ulbp1/B2m/Il1r1/Smad7/Grn/H2-T10/Cd36/Irf1/Myo18a/H2-T22/Tgfb2/Gprc5b/H60b/Tril/Gab2/Brd4"
"GO:0007611","learning or memory",166,0.473443650058632,2.02112325382344,1.39596102723562e-06,3.59711134040618e-05,2.53376589209381e-05,1761,"tags=40%, list=21%, signal=32%","17257/12290/18191/64085/18574/76898/94109/210274/66259/14812/19699/14811/432530/29813/11816/17754/234593/12444/240057/329934/17967/12801/27403/20238/106763/12010/14266/14402/71722/110893/20510/13048/20317/18190/260297/18032/57138/16795/242202/11820/16402/21983/214162/13649/11444/12914/382056/58234/18189/11419/11554/16526/26570/56717/320127/12846/11514/216963/21960/110891/17159/19283/328572/104015/68667/545156","Mecp2/Cacna1e/Nrxn3/Clstn2/Pde1b/B3gat1/Csmd1/Shank2/Camk2n1/Grin2b/Reln/Grin2a/Adcy1/Zfp385a/Apoe/Map1a/Ndrg4/Ccnd2/Syngap1/Foxo6/Ncam1/Cnr1/Abca7/Atxn1/Ttbk1/B2m/Aff2/Gabrb3/Cic/Slc8a3/Slc1a1/Cux2/Serpinf1/Nrxn2/Prrt1/Nfix/Slc12a5/Large1/Pde5a/App/Itga5/Tpbg/Kmt2a/Egfr/Chrnb2/Crebbp/Crtc1/Shank3/Nrxn1/Asic1/Adrb1/Kcnk2/Slc7a11/Mtor/Dgki/Comt/Adcy8/Git1/Tnr/Slc8a2/Man2b1/Ptprz1/Ep300/Synj1/Trpm4/Kalrn"
"GO:0034762","regulation of transmembrane transport",217,0.446003095464999,1.95830542315536,1.39817048567025e-06,3.59711134040618e-05,2.53376589209381e-05,1014,"tags=26%, list=12%, signal=23%","15945/72555/76757/235281/21803/20312/11622/14812/21825/13483/19699/14811/20296/80982/18124/12373/11517/20191/75607/12295/12794/12296/76686/18854/81905/11932/20648/11636/140723/16520/14167/20866/15114/384783/18627/171429/66395/215113/11603/16502/20266/260297/12297/18754/16511/22318/69635/192176/27060/242669/13603/18611/21808/140492/216856/50932","Cxcl10/Shisa9/Trdn/Scn3b/Tgfb1/Cx3cl1/Ahr/Grin2b/Thbs1/Dpp6/Reln/Grin2a/Ccl2/Cemip/Nr4a3/Casq2/Adcyap1r1/Ryr2/Wnk2/Cacnb1/Cnih2/Cacnb2/Clip3/Pml/Cacng8/Atp1b2/Snta1/Ak1/Cacng5/Kcnj4/Fgf12/Stim1/Hap1/Irs2/Per2/Slc26a6/Ahnak/Slc43a2/Agrn/Kcnc1/Scn1b/Prrt1/Cacnb3/Prkce/Kcnh2/Vamp2/Dapk1/Flna/Tcirg1/Azin2/Opn3/Pea15a/Tgfb2/Kcnn2/Nlgn2/Mink1"
"GO:0060333","type II interferon-mediated signaling pathway",14,0.852998486041055,2.35759552904304,1.44484766139508e-06,3.6961978592073e-05,2.60356135238008e-05,192,"tags=50%, list=2%, signal=49%","54396/547253/16145/434341/15944/80285/20846","Irgm2/Parp14/Igtp/Nlrc5/Irgm1/Parp9/Stat1"
"GO:0051962","positive regulation of nervous system development",219,0.44425437147759,1.95071408208161,1.46701160883862e-06,3.73181380046138e-05,2.62864883192254e-05,1761,"tags=38%, list=21%, signal=31%","17257/13640/64085/76901/21803/20312/243743/23966/15904/68792/19699/396184/14725/16971/11816/18845/232227/18844/107831/12767/56320/22041/22341/18128/245666/76527/140570/20238/15114/13138/235611/18129/75409/14634/68151/11603/13048/20317/17755/20356/12032/71228/12724/330814/14268/56381/216856/16878/21983/11426/18846/13649/269878/230775/12168/18186/58234/18189/13845/320747/99633/20681/19268/22418/14804/56717/70083/18213/13385/17172/268902/75788/19266/239250/12361/104156/19283/17118/328572/20354/66993/104015/65945/545156","Mecp2/Efna5/Clstn2/Jade2/Tgfb1/Cx3cl1/Plxna4/Tenm4/Id4/Srpx2/Reln/Flrt1/Lrp2/Lrp1/Apoe/Plxna2/Iqsec1/Plxna1/Adgrb1/Cxcr4/Dbn1/Trf/Vegfc/Notch1/Iqsec2/Il34/Plxnb2/Atxn1/Hap1/Dag1/Plxnb1/Notch2/Slitrk5/Gli3/Wls/Agrn/Cux2/Serpinf1/Map1b/Sema5a/Bcan/Dlg5/Clcn2/Adgrl1/Fn1/Spen/Nlgn2/Lif/Tpbg/Macf1/Plxna3/Egfr/Megf8/Adgrb2/Bmpr2/Nrp1/Shank3/Nrxn1/Ephb3/Lingo4/Adgrl2/Sox8/Ptprf/Wnt5a/Grid2/Mtor/Metrn/Ntrk3/Dlg4/Ascl1/Robo2/Smurf1/Ptprd/Slitrk6/Cask/Etv5/Ptprz1/Marcks/Ep300/Sema4d/Smarcd3/Synj1/Clstn1/Kalrn"
"GO:0001775","cell activation",445,0.379477291173106,1.70816357523166,1.80933423604535e-06,4.57690805632031e-05,3.22392398425017e-05,1697,"tags=32%, list=21%, signal=27%","15945/58185/381409/16859/18828/12652/16145/15040/14219/15944/21803/20312/208154/23882/11622/240873/14190/21825/16194/225825/22095/26362/20296/12759/16971/18124/235587/11816/11438/74637/18844/20535/12767/14102/12519/109934/15223/16453/193385/12606/432763/14370/22724/12801/15368/12380/19261/22040/12575/70110/384783/77777/106763/18129/12010/18034/17131/328365/13866/14634/14824/20442/93760/12769/56484/19271/18754/19698/14998/242202/100039795/14729/22318/16362/360013/19156/192176/71228/27060/19099/14268/217166/18590/22084/11820/20668/214812/50932/17470/17079/74015/17974/56233/214162/13649/17127/17886/11444/13642/74126/19091/27419/14389/83924/57261/12445/107338/14609/11776/94185/22329/13641/16658/20667/268567/56457/12520/12402/15184/14367/26570/22418/56717/12890/14182/227753/22628/70417/216963/12192/16848/14284/270110/230103/14732/68094/17874/229473/69188/216161/328572/72349/12193","Cxcl10/Rsad2/Cdh26/Lgals9/Plscr2/Chga/Igtp/H2-T23/Ccn2/Irgm1/Tgfb1/Cx3cl1/Btla/Gadd45g/Ahr/Tnfsf18/Fgl2/Thbs1/Il6ra/Cd226/Tshr/Axl/Ccl2/Clu/Lrp1/Nr4a3/Parp3/Apoe/Chrna4/Shpk/Plxna1/Slc4a2/Cxcr4/Fas/Cd80/Abr/Foxj1/Jak3/Ripor2/Cebpa/Prr7/Fzd8/Zbtb7b/Cnr1/Hmox1/Cast/Sirpa/Trex1/Cdkn1a/Ifi35/Irs2/Ulbp1/Ttbk1/Notch2/B2m/Nfkb2/Smad7/Zmiz1/Erbb2/Gli3/Grn/St3gal1/Arid1a/Ccr9/Foxo3/Ptprj/Prkce/Relb/H2-DMa/Pde5a/Ildr2/Gp5/Vamp2/Irf1/Myo18a/Psap/Flna/Dlg5/Tcirg1/Mapk8ip1/Fn1/Nr1d1/Pdgfa/Tsc2/App/Sox13/Zfp609/Mink1/Cd200/Cd180/Fcho1/Nck2/Hdac7/Kmt2a/Egfr/Smad3/Myh9/Chrnb2/Efnb2/Syvn1/Prkg1/Naglu/Gab2/Gpr137b/Brd4/Ccnd3/Gbf1/Gja1/Ap3d1/Tnfrsf21/Vcam1/Efnb1/Mafb/Sox12/Tmem229b/Clptm1/Cd81/Cbl/Hdac5/Fzd5/Slc7a11/Wnt5a/Mtor/Cplx2/Fgfr1/Gsn/Ywhag/Megf10/Git1/Zfp36l1/Lfng/Fosl2/Irf2bp2/Npr2/Gpam/Smarcc2/Myd88/Tmem131l/Kmt2e/Sbno2/Ep300/Dusp3/Zfp36l2"
"GO:0048002","antigen processing and presentation of peptide antigen",22,0.776677119727201,2.35913428275079,1.83618110221449e-06,4.61901557268178e-05,3.25358405830988e-05,1078,"tags=68%, list=13%, signal=59%","15040/21354/14964/21355/15015/17476/21356/15042/77777/12010/15024/65972/14998/15039/667281","H2-T23/Tap1/H2-D1/Tap2/H2-Q4/Mpeg1/Tapbp/H2-T24/Ulbp1/B2m/H2-T10/Ifi30/H2-DMa/H2-T22/H60b"
"GO:0098662","inorganic cation transmembrane transport",314,0.402683939141703,1.79819374435035,1.95501212956629e-06,4.86389830916272e-05,3.42607677998025e-05,1462,"tags=28%, list=18%, signal=24%","15945/12290/12291/76757/235281/16531/14219/277468/21803/20312/11622/58226/110862/14812/13483/14811/170483/16500/80982/227632/12373/11517/16504/20272/20191/75607/12295/12296/18854/81905/15166/11932/20648/20192/16520/12287/14167/54403/20866/15114/71699/102857/66395/18763/20499/11603/74552/110893/20510/16502/11975/20266/12297/57138/18754/16511/16795/269717/14729/22318/11979/21452/192176/27060/27967/59033/21808/140492/66972/12286/215335/20530/94249/81904/56543/74166/11928/11776/140493/13405/11419/68427/11554/106068/16526/20498/232341/11733","Cxcl10/Cacna1e/Cacna1g/Trdn/Scn3b/Kcnma1/Ccn2/Slc39a12/Tgfb1/Cx3cl1/Ahr/Cacna1h/Kcnq3/Grin2b/Dpp6/Grin2a/Grin3b/Kcnb1/Cemip/Kcnt1/Casq2/Adcyap1r1/Kcnc3/Scn7a/Ryr2/Wnk2/Cacnb1/Cacnb2/Pml/Cacng8/Hcn2/Atp1b2/Snta1/Ryr3/Kcnj4/Cacna1b/Fgf12/Slc4a4/Stim1/Hap1/Slc41a3/Slc6a8/Ahnak/Pkd1/Slc12a7/Agrn/Nipal3/Slc8a3/Slc1a1/Kcnc1/Atp6v0a1/Scn1b/Cacnb3/Slc12a5/Prkce/Kcnh2/Large1/Orai2/Gp5/Vamp2/Atp7b/Tcn2/Flna/Tcirg1/Cherp/Slc4a8/Tgfb2/Kcnn2/Slc25a23/Cacna1a/Slc36a1/Slc31a2/Slc24a3/Cacng7/Kcnd3/Tmem38a/Atp1a1/Ap3d1/Kcnn3/Dmd/Asic1/Slc39a13/Adrb1/Slc45a4/Kcnk2/Slc12a4/Wnk1/Ank1"
"GO:0045321","leukocyte activation",391,0.385122321594056,1.73169017219615,1.95109033993827e-06,4.86389830916272e-05,3.42607677998025e-05,1697,"tags=32%, list=21%, signal=27%","58185/381409/16859/18828/12652/16145/15040/15944/21803/20312/208154/23882/11622/240873/14190/21825/16194/225825/22095/26362/20296/12759/18124/235587/11438/74637/18844/20535/12767/14102/12519/109934/15223/16453/193385/12606/432763/14370/22724/12801/15368/19261/22040/12575/70110/384783/77777/106763/18129/12010/17131/328365/13866/14634/14824/20442/93760/12769/56484/19271/18754/19698/14998/242202/100039795/22318/16362/360013/19156/71228/27060/19099/14268/217166/22084/11820/20668/214812/50932/17470/17079/74015/17974/56233/214162/17127/17886/11444/13642/74126/27419/14389/83924/57261/12445/14609/11776/94185/22329/13641/16658/20667/268567/56457/12520/12402/15184/14367/22418/56717/12890/227753/22628/216963/12192/16848/14284/270110/14732/68094/17874/229473/69188/216161/328572/72349/12193","Rsad2/Cdh26/Lgals9/Plscr2/Chga/Igtp/H2-T23/Irgm1/Tgfb1/Cx3cl1/Btla/Gadd45g/Ahr/Tnfsf18/Fgl2/Thbs1/Il6ra/Cd226/Tshr/Axl/Ccl2/Clu/Nr4a3/Parp3/Chrna4/Shpk/Plxna1/Slc4a2/Cxcr4/Fas/Cd80/Abr/Foxj1/Jak3/Ripor2/Cebpa/Prr7/Fzd8/Zbtb7b/Cnr1/Hmox1/Sirpa/Trex1/Cdkn1a/Ifi35/Irs2/Ulbp1/Ttbk1/Notch2/B2m/Smad7/Zmiz1/Erbb2/Gli3/Grn/St3gal1/Arid1a/Ccr9/Foxo3/Ptprj/Prkce/Relb/H2-DMa/Pde5a/Ildr2/Vamp2/Irf1/Myo18a/Psap/Dlg5/Tcirg1/Mapk8ip1/Fn1/Nr1d1/Tsc2/App/Sox13/Zfp609/Mink1/Cd200/Cd180/Fcho1/Nck2/Hdac7/Kmt2a/Smad3/Myh9/Chrnb2/Efnb2/Syvn1/Naglu/Gab2/Gpr137b/Brd4/Ccnd3/Gja1/Ap3d1/Tnfrsf21/Vcam1/Efnb1/Mafb/Sox12/Tmem229b/Clptm1/Cd81/Cbl/Hdac5/Fzd5/Wnt5a/Mtor/Cplx2/Gsn/Ywhag/Git1/Zfp36l1/Lfng/Fosl2/Irf2bp2/Gpam/Smarcc2/Myd88/Tmem131l/Kmt2e/Sbno2/Ep300/Dusp3/Zfp36l2"
